personne_id,auteur_persee_id,idref,auteurlabel,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,physicien,1919,2000,masculin,États-Unis,California Institute of Technology,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,physicien,1919,2000,masculin,États-Unis,université de Princeton,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,professeur d'université,1919,2000,masculin,États-Unis,California Institute of Technology,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,professeur d'université,1919,2000,masculin,États-Unis,université de Princeton,no value
http://www.wikidata.org/entity/Q95222829,232285,no value,Philippe Despoix,naturaliste,1957,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q95222829,232285,no value,Philippe Despoix,spécialiste de la littérature,1957,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q95225800,10551,no value,Frederic De Buzon,philosophe,1949,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q95235340,82486,028310535,Alexandre Herlea,no value,1942,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q95330542,57440,no value,Gerhard Heinrich Müller,no value,1947,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q95387047,51063,030375045,Annie Petit,no value,1945,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q97982684,234113,028829891,Jean-Marc Drouin,historien des sciences,1948,2020,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q97982684,234113,028829891,Jean-Marc Drouin,philosophe,1948,2020,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q982509,62994,026957272,Georges Labica,philosophe,1930,2009,masculin,France,no value,no value
http://www.wikidata.org/entity/Q982509,62994,026957272,Georges Labica,professeur d'université,1930,2009,masculin,France,no value,no value
http://www.wikidata.org/entity/Q98768350,34712,030797640,Germana Ernst,no value,1943,2016,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q98915494,238262,027044327,Emile Namer,no value,1888,1979,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q98915494,238262,027044327,Emile Namer,no value,1899,1979,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q99197099,57312,035023910,Th. Cahn,physico-chimiste,1896,1986,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q99371720,177305,no value,Marc Kalinowski,professeur,1946,????,masculin,no value,no value,no value
