persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
29947,Franz Irsigler,http://www.wikidata.org/entity/Q1447429,Franz Irsigler,29947,historien,1941,????,masculin,Allemagne,no value,doctorat,028463927
29947,Franz Irsigler,http://www.wikidata.org/entity/Q1447429,Franz Irsigler,29947,professeur d'université,1941,????,masculin,Allemagne,no value,doctorat,028463927
29948,Dominique Iogna-Prat,http://www.wikidata.org/entity/Q3035230,Dominique Iogna-Prat,29948,chercheur,1952,????,masculin,France,no value,no value,029999383
29948,Dominique Iogna-Prat,http://www.wikidata.org/entity/Q3035230,Dominique Iogna-Prat,29948,historien,1952,????,masculin,France,no value,no value,029999383
29949,Marina Ioannatou,http://www.wikidata.org/entity/Q55621370,Marina Ioannatou,29949,écrivain,????,????,féminin,France,no value,no value,111500567
29953,Thomas Samuel Kuhn,http://www.wikidata.org/entity/Q184980,Thomas Samuel Kuhn,29953,historien,1922,1996,masculin,États-Unis,université Harvard,no value,027422119
29953,Thomas Samuel Kuhn,http://www.wikidata.org/entity/Q184980,Thomas Samuel Kuhn,29953,philosophe analytique,1922,1996,masculin,États-Unis,université Harvard,no value,027422119
29953,Thomas Samuel Kuhn,http://www.wikidata.org/entity/Q184980,Thomas Samuel Kuhn,29953,physicien,1922,1996,masculin,États-Unis,université Harvard,no value,027422119
29953,Thomas Samuel Kuhn,http://www.wikidata.org/entity/Q184980,Thomas Samuel Kuhn,29953,professeur d'université,1922,1996,masculin,États-Unis,université Harvard,no value,027422119
29953,Thomas Samuel Kuhn,http://www.wikidata.org/entity/Q184980,Thomas Samuel Kuhn,29953,universitaire,1922,1996,masculin,États-Unis,université Harvard,no value,027422119
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,critique littéraire,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,critique littéraire,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,critique littéraire,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,critique littéraire,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,féministe,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,féministe,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,féministe,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,féministe,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,philosophe,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,philosophe,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,philosophe,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,philosophe,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,professeur d'université,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,professeur d'université,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,professeur d'université,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,professeur d'université,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,psychanalyste,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,psychanalyste,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,psychanalyste,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,psychanalyste,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,sociologue,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,sociologue,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,sociologue,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,sociologue,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,écrivain,1941,????,féminin,Bulgarie,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,écrivain,1941,????,féminin,Bulgarie,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,écrivain,1941,????,féminin,France,université Paris-VIII,no value,026954192
29955,Julia Kristeva,http://www.wikidata.org/entity/Q159876,Julia Kristeva,29955,écrivain,1941,????,féminin,France,université Saint-Clément-d'Ohrid de Sofia,no value,026954192
29956,Annie Kriegel,http://www.wikidata.org/entity/Q455633,Annie Kriegel,29956,historien,1926,1995,féminin,France,université Panthéon-Sorbonne,agrégation d'histoire,026954001
29956,Annie Kriegel,http://www.wikidata.org/entity/Q455633,Annie Kriegel,29956,historien,1926,1995,féminin,France,université Panthéon-Sorbonne,doctorat en histoire,026954001
29956,Annie Kriegel,http://www.wikidata.org/entity/Q455633,Annie Kriegel,29956,historien,1926,1995,féminin,France,École normale supérieure de jeunes filles,agrégation d'histoire,026954001
29956,Annie Kriegel,http://www.wikidata.org/entity/Q455633,Annie Kriegel,29956,historien,1926,1995,féminin,France,École normale supérieure de jeunes filles,doctorat en histoire,026954001
29957,Maurice Kriegel,http://www.wikidata.org/entity/Q3300977,Maurice Kriegel-Valrimont,29957,personnalité politique,1914,2006,masculin,France,no value,no value,032127995
29957,Maurice Kriegel,http://www.wikidata.org/entity/Q3300977,Maurice Kriegel-Valrimont,29957,syndicaliste,1914,2006,masculin,France,no value,no value,032127995
29958,Peter Kriedte,http://www.wikidata.org/entity/Q56000653,Peter Kriedte,29958,écrivain,1940,????,masculin,no value,no value,no value,02695396X
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,historien des sciences,1892,1964,masculin,France,Collège de France,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,historien des sciences,1892,1964,masculin,France,université de Göttingen,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,historien des sciences,1892,1964,masculin,France,université de Paris,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,philosophe,1892,1964,masculin,France,Collège de France,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,philosophe,1892,1964,masculin,France,université de Göttingen,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,philosophe,1892,1964,masculin,France,université de Paris,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,professeur d'université,1892,1964,masculin,France,Collège de France,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,professeur d'université,1892,1964,masculin,France,université de Göttingen,no value,no value
29959,Alexandre Koyré,http://www.wikidata.org/entity/Q319243,Alexandre Koyré,29959,professeur d'université,1892,1964,masculin,France,université de Paris,no value,no value
29960,Charles Giry-Deloison,http://www.wikidata.org/entity/Q106572589,Q106572589,29960,no value,1954,????,masculin,no value,no value,no value,no value
29962,Desanka Kovacevic,http://www.wikidata.org/entity/Q5263626,Desanka Kovačević-Kojić,29962,historien,1925,????,féminin,Serbie,Faculté de philosophie de l'université de Belgrade,no value,075140640
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,ingénieur,1932,????,masculin,France,École des Ponts ParisTech,no value,026952130
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,ingénieur,1932,????,masculin,France,École polytechnique,no value,026952130
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,ingénieur civil,1932,????,masculin,France,École des Ponts ParisTech,no value,026952130
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,ingénieur civil,1932,????,masculin,France,École polytechnique,no value,026952130
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,économiste,1932,????,masculin,France,École des Ponts ParisTech,no value,026952130
29965,Serge-Christophe Kolm,http://www.wikidata.org/entity/Q2272369,Serge-Christophe Kolm,29965,économiste,1932,????,masculin,France,École polytechnique,no value,026952130
29966,A. Köbben,http://www.wikidata.org/entity/Q2103324,Andreas Johannes Franciscus Köbben,29966,anthropologue,1925,2019,masculin,Pays-Bas,no value,no value,139178430
29966,A. Köbben,http://www.wikidata.org/entity/Q2103324,Andreas Johannes Franciscus Köbben,29966,professeur d'université,1925,2019,masculin,Pays-Bas,no value,no value,139178430
29968,Alan Knight,http://www.wikidata.org/entity/Q4707081,Alan Knight,29968,Q16334430,1946,????,masculin,Royaume-Uni,Balliol College,no value,028835603
29968,Alan Knight,http://www.wikidata.org/entity/Q4707081,Alan Knight,29968,historien,1946,????,masculin,Royaume-Uni,Balliol College,no value,028835603
29969,Yvonne Knibiehler,http://www.wikidata.org/entity/Q3574208,Yvonne Knibiehler,29969,historien,1922,????,féminin,France,université d'Aix-Marseille,doctorat,026951258
29971,Joseph Klatzmann,http://www.wikidata.org/entity/Q3185166,Joseph Klatzmann,29971,résistant,1921,2008,masculin,France,no value,no value,026950456
29971,Joseph Klatzmann,http://www.wikidata.org/entity/Q3185166,Joseph Klatzmann,29971,statisticien,1921,2008,masculin,France,no value,no value,026950456
29971,Joseph Klatzmann,http://www.wikidata.org/entity/Q3185166,Joseph Klatzmann,29971,économiste,1921,2008,masculin,France,no value,no value,026950456
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,avocat,1935,????,masculin,France,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,avocat,1935,????,masculin,Israël,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,avocat,1935,????,masculin,Roumanie,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,chasseur de nazis,1935,????,masculin,France,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,chasseur de nazis,1935,????,masculin,Israël,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,chasseur de nazis,1935,????,masculin,Roumanie,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,historien,1935,????,masculin,France,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,historien,1935,????,masculin,Israël,Institut d'études politiques de Paris,no value,026950421
29972,Serge Klarsfeld,http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,29972,historien,1935,????,masculin,Roumanie,Institut d'études politiques de Paris,no value,026950421
29974,Gábor Klaniczay,http://www.wikidata.org/entity/Q51040848,Gábor Klaniczay,29974,historien médiéviste,1950,????,masculin,Hongrie,no value,no value,030523842
29974,Gábor Klaniczay,http://www.wikidata.org/entity/Q51040848,Gábor Klaniczay,29974,professeur d'université,1950,????,masculin,Hongrie,no value,no value,030523842
29974,Gábor Klaniczay,http://www.wikidata.org/entity/Q51040848,Gábor Klaniczay,29974,écrivain,1950,????,masculin,Hongrie,no value,no value,030523842
299746,Jean Ducat,http://www.wikidata.org/entity/Q61780985,Jean Ducat,299746,historien,1933,????,masculin,France,no value,no value,026840472
299746,Jean Ducat,http://www.wikidata.org/entity/Q61780985,Jean Ducat,299746,professeur d'université,1933,????,masculin,France,no value,no value,026840472
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,anthropologue,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,archéologue,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,médiéviste,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,personnalité politique,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,professeur d'université,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
29980,Witold Hensel,http://www.wikidata.org/entity/Q607808,Witold Hensel,29980,préhistorien,1917,2008,masculin,Pologne,université Adam-Mickiewicz de Poznań,no value,028351223
